,wavenumber,absorbance
3004,1703.06967,0.07836
3005,1701.14094,0.08076
3006,1699.2122,0.08417
3007,1697.28347,0.08732
3008,1695.35474,0.08977
3009,1693.42601,0.0926
3010,1691.49728,0.09511
3011,1689.56855,0.0979
3012,1687.63982,0.10111
3013,1685.71109,0.10389
3014,1683.78235,0.1072
3015,1681.85362,0.1109
3016,1679.92489,0.11352
3017,1677.99616,0.11565
3018,1676.06743,0.11814
3019,1674.1387,0.12125
3020,1672.20997,0.12394
3021,1670.28124,0.12587
3022,1668.3525,0.12825
3023,1666.42377,0.13056
3024,1664.49504,0.13194
3025,1662.56631,0.1333
3026,1660.63758,0.13523
3027,1658.70885,0.13726
3028,1656.78012,0.13887
3029,1654.85139,0.13951
3030,1652.92266,0.14056
3031,1650.99392,0.14272
3032,1649.06519,0.14309
3033,1647.13646,0.14251
3034,1645.20773,0.14318
3035,1643.279,0.14415
3036,1641.35027,0.14465
3037,1639.42154,0.14513
3038,1637.49281,0.14523
3039,1635.56407,0.14524
3040,1633.63534,0.14565
3041,1631.70661,0.14538
3042,1629.77788,0.1444
3043,1627.84915,0.14362
3044,1625.92042,0.14281
3045,1623.99169,0.14153
3046,1622.06296,0.14039
3047,1620.13422,0.13915
3048,1618.20549,0.13694
3049,1616.27676,0.13471
3050,1614.34803,0.13312
3051,1612.4193,0.13108
3052,1610.49057,0.12868
3053,1608.56184,0.12652
3054,1606.63311,0.12454
3055,1604.70437,0.1226
3056,1602.77564,0.12075
3057,1600.84691,0.11908
3058,1598.91818,0.11749
3059,1596.98945,0.11587
3060,1595.06072,0.11427
3061,1593.13199,0.11276
3062,1591.20326,0.1113
3063,1589.27452,0.10988
3064,1587.34579,0.1085
3065,1585.41706,0.10709
3066,1583.48833,0.10571
3067,1581.5596,0.10455
3068,1579.63087,0.10349
3069,1577.70214,0.10187
3070,1575.77341,0.10037
3071,1573.84468,0.09967
3072,1571.91594,0.0984
3073,1569.98721,0.0966
3074,1568.05848,0.09543
3075,1566.12975,0.09459
3076,1564.20102,0.09414
3077,1562.27229,0.0938
3078,1560.34356,0.09251
3079,1558.41483,0.09139
3080,1556.48609,0.09064
3081,1554.55736,0.0888
3082,1552.62863,0.08685
3083,1550.6999,0.08541
3084,1548.77117,0.08436
3085,1546.84244,0.0835
3086,1544.91371,0.08266
3087,1542.98498,0.08157
3088,1541.05624,0.07956
3089,1539.12751,0.07759
3090,1537.19878,0.07613
3091,1535.27005,0.07376
3092,1533.34132,0.07112
3093,1531.41259,0.06929
3094,1529.48386,0.06743
3095,1527.55513,0.06531
3096,1525.62639,0.06344
3097,1523.69766,0.06132
3098,1521.76893,0.05878
3099,1519.8402,0.05669
3100,1517.91147,0.0545
3101,1515.98274,0.05193
3102,1514.05401,0.04954
3103,1512.12528,0.04739
3104,1510.19654,0.04519
3105,1508.26781,0.0418
3106,1506.33908,0.03799
3107,1504.41035,0.03538
3108,1502.48162,0.03299
3109,1500.55289,0.03019
3110,1498.62416,0.0274
3111,1496.69543,0.02491
3112,1494.7667,0.02314
3113,1492.83796,0.02144
3114,1490.90923,0.01944
3115,1488.9805,0.01787
3116,1487.05177,0.01687
3117,1485.12304,0.01608
3118,1483.19431,0.01546
3119,1481.26558,0.01531
3120,1479.33685,0.01578
3121,1477.40811,0.01666
3122,1475.47938,0.0179
3123,1473.55065,0.01951
3124,1471.62192,0.02177
3125,1469.69319,0.02405
3126,1467.76446,0.0253
3127,1465.83573,0.02595
3128,1463.907,0.02692
3129,1461.97826,0.0281
3130,1460.04953,0.02859
3131,1458.1208,0.02854
3132,1456.19207,0.0292
3133,1454.26334,0.03016
3134,1452.33461,0.03023
3135,1450.40588,0.02993
3136,1448.47715,0.02982
3137,1446.54841,0.03
3138,1444.61968,0.03027
3139,1442.69095,0.03057
3140,1440.76222,0.03105
3141,1438.83349,0.03113
3142,1436.90476,0.03094
3143,1434.97603,0.03125
3144,1433.0473,0.03133
3145,1431.11856,0.03102
3146,1429.18983,0.03107
3147,1427.2611,0.0313
3148,1425.33237,0.0314
3149,1423.40364,0.03166
3150,1421.47491,0.03172
3151,1419.54618,0.03141
3152,1417.61745,0.03144
3153,1415.68872,0.03146
3154,1413.75998,0.031
3155,1411.83125,0.03043
3156,1409.90252,0.02998
3157,1407.97379,0.02954
3158,1406.04506,0.02899
3159,1404.11633,0.02854
3160,1402.1876,0.02815
3161,1400.25887,0.02757
3162,1398.33013,0.02712
3163,1396.4014,0.02673
3164,1394.47267,0.0263
3165,1392.54394,0.02613
3166,1390.61521,0.02583
3167,1388.68648,0.02514
3168,1386.75775,0.02455
3169,1384.82902,0.02421
3170,1382.90028,0.02393
3171,1380.97155,0.02375
3172,1379.04282,0.02361
3173,1377.11409,0.0232
3174,1375.18536,0.02235
3175,1373.25663,0.02133
3176,1371.3279,0.02022
3177,1369.39917,0.01887
3178,1367.47043,0.01758
3179,1365.5417,0.01624
3180,1363.61297,0.01463
3181,1361.68424,0.01322
3182,1359.75551,0.0122
3183,1357.82678,0.01118
3184,1355.89805,0.01005
3185,1353.96932,0.009
3186,1352.04058,0.00804
3187,1350.11185,0.0071
3188,1348.18312,0.0062
3189,1346.25439,0.00542
3190,1344.32566,0.00472
3191,1342.39693,0.00397
3192,1340.4682,0.00315
3193,1338.53947,0.00253
3194,1336.61074,0.00203
3195,1334.682,0.0014
3196,1332.75327,0.00071
3197,1330.82454,0.00012
3198,1328.89581,-0.00043
3199,1326.96708,-0.00095
3200,1325.03835,-0.00148
3201,1323.10962,-0.00198
3202,1321.18089,-0.00242
3203,1319.25215,-0.00277
3204,1317.32342,-0.00295
3205,1315.39469,-0.00293
3206,1313.46596,-0.00277
3207,1311.53723,-0.00259
3208,1309.6085,-0.00248
3209,1307.67977,-0.00231
3210,1305.75104,-0.00175
3211,1303.8223,-0.0008
3212,1301.89357,9e-05
3213,1299.96484,0.00048
3214,1298.03611,0.0006
3215,1296.10738,0.00098
3216,1294.17865,0.00159
3217,1292.24992,0.00213
3218,1290.32119,0.00254
3219,1288.39245,0.00289
3220,1286.46372,0.00328
3221,1284.53499,0.0039
3222,1282.60626,0.00486
3223,1280.67753,0.00611
3224,1278.7488,0.00759
3225,1276.82007,0.0094
3226,1274.89134,0.01156
3227,1272.9626,0.01401
3228,1271.03387,0.01688
3229,1269.10514,0.02036
3230,1267.17641,0.02447
3231,1265.24768,0.02912
3232,1263.31895,0.03433
3233,1261.39022,0.04008
3234,1259.46149,0.04643
3235,1257.53276,0.05341
3236,1255.60402,0.06096
3237,1253.67529,0.06889
3238,1251.74656,0.07693
3239,1249.81783,0.08495
3240,1247.8891,0.09269
3241,1245.96037,0.09988
3242,1244.03164,0.10646
3243,1242.10291,0.11245
3244,1240.17417,0.11782
3245,1238.24544,0.12261
3246,1236.31671,0.12693
3247,1234.38798,0.13086
3248,1232.45925,0.13439
3249,1230.53052,0.13747
3250,1228.60179,0.14018
3251,1226.67306,0.14266
3252,1224.74432,0.14496
3253,1222.81559,0.14702
3254,1220.88686,0.14888
3255,1218.95813,0.15069
3256,1217.0294,0.15253
3257,1215.10067,0.15439
3258,1213.17194,0.15618
3259,1211.24321,0.15784
3260,1209.31447,0.15946
3261,1207.38574,0.16114
3262,1205.45701,0.16276
3263,1203.52828,0.16435
3264,1201.59955,0.16615
3265,1199.67082,0.16838
3266,1197.74209,0.17096
3267,1195.81336,0.17379
3268,1193.88462,0.17643
3269,1191.95589,0.17864
3270,1190.02716,0.18046
3271,1188.09843,0.1822
3272,1186.1697,0.18403
3273,1184.24097,0.18586
3274,1182.31224,0.18757
3275,1180.38351,0.18909
3276,1178.45478,0.19037
3277,1176.52604,0.19154
3278,1174.59731,0.19286
3279,1172.66858,0.19446
3280,1170.73985,0.19614
3281,1168.81112,0.19758
3282,1166.88239,0.19889
3283,1164.95366,0.20035
3284,1163.02493,0.20196
3285,1161.09619,0.20351
3286,1159.16746,0.20487
3287,1157.23873,0.20607
3288,1155.31,0.20716
3289,1153.38127,0.20816
3290,1151.45254,0.20912
3291,1149.52381,0.2102
3292,1147.59508,0.21151
3293,1145.66634,0.21298
3294,1143.73761,0.21448
3295,1141.80888,0.21594
3296,1139.88015,0.21735
3297,1137.95142,0.21875
3298,1136.02269,0.22016
3299,1134.09396,0.22151
3300,1132.16523,0.22289
3301,1130.23649,0.22457
3302,1128.30776,0.22636
3303,1126.37903,0.22809
3304,1124.4503,0.2302
3305,1122.52157,0.23289
3306,1120.59284,0.23577
3307,1118.66411,0.23866
3308,1116.73538,0.24218
3309,1114.80664,0.24672
3310,1112.87791,0.25179
3311,1110.94918,0.25693
3312,1109.02045,0.26228
3313,1107.09172,0.26812
3314,1105.16299,0.27422
3315,1103.23426,0.27996
3316,1101.30553,0.28498
3317,1099.3768,0.2891
3318,1097.44806,0.29236
3319,1095.51933,0.29518
3320,1093.5906,0.29766
3321,1091.66187,0.29923
3322,1089.73314,0.29989
3323,1087.80441,0.30016
3324,1085.87568,0.30012
3325,1083.94695,0.29978
3326,1082.01821,0.29917
3327,1080.08948,0.29818
3328,1078.16075,0.29681
3329,1076.23202,0.29521
3330,1074.30329,0.29347
3331,1072.37456,0.29144
3332,1070.44583,0.28882
3333,1068.5171,0.28584
3334,1066.58836,0.28287
3335,1064.65963,0.27987
3336,1062.7309,0.27682
3337,1060.80217,0.27379
3338,1058.87344,0.27065
3339,1056.94471,0.26682
3340,1055.01598,0.26201
3341,1053.08725,0.25696
3342,1051.15851,0.2522
3343,1049.22978,0.24744
3344,1047.30105,0.24225
3345,1045.37232,0.2366
3346,1043.44359,0.23096
3347,1041.51486,0.22557
3348,1039.58613,0.22008
3349,1037.6574,0.21442
3350,1035.72866,0.2088
3351,1033.79993,0.20314
3352,1031.8712,0.19743
3353,1029.94247,0.19181
3354,1028.01374,0.1862
3355,1026.08501,0.18059
3356,1024.15628,0.17522
3357,1022.22755,0.17017
3358,1020.29882,0.16518
3359,1018.37008,0.16017
3360,1016.44135,0.15529
3361,1014.51262,0.15052
3362,1012.58389,0.14579
3363,1010.65516,0.14116
3364,1008.72643,0.13662
3365,1006.7977,0.13216
3366,1004.86897,0.12776
3367,1002.94023,0.12354
3368,1001.0115,0.11948
3369,999.08277,0.11534
3370,997.15404,0.11118
3371,995.22531,0.1073
3372,993.29658,0.10362
3373,991.36785,0.09998
3374,989.43912,0.09647
3375,987.51038,0.09316
3376,985.58165,0.09013
3377,983.65292,0.08729
3378,981.72419,0.08445
3379,979.79546,0.08201
3380,977.86673,0.07996
3381,975.938,0.07836
3382,974.00927,0.0768
3383,972.08053,0.07502
3384,970.1518,0.07329
3385,968.22307,0.07182
3386,966.29434,0.07054
3387,964.36561,0.06935
3388,962.43688,0.06805
3389,960.50815,0.06659
3390,958.57942,0.06518
3391,956.65068,0.06386
3392,954.72195,0.06236
3393,952.79322,0.06063
3394,950.86449,0.05885
3395,948.93576,0.057
3396,947.00703,0.0551
3397,945.0783,0.05328
3398,943.14957,0.05153
3399,941.22084,0.04961
3400,939.2921,0.04737
3401,937.36337,0.04498
3402,935.43464,0.04257
3403,933.50591,0.04016
3404,931.57718,0.03779
3405,929.64845,0.0355
3406,927.71972,0.03324
3407,925.79099,0.03093
3408,923.86225,0.02841
3409,921.93352,0.0257
3410,920.00479,0.02301
3411,918.07606,0.02045
3412,916.14733,0.01801
3413,914.2186,0.01559
3414,912.28987,0.01306
3415,910.36114,0.01036
3416,908.4324,0.00758
3417,906.50367,0.00502
3418,904.57494,0.00275
3419,902.64621,0.00045
3420,900.71748,-0.00204
3421,898.78875,-0.00452
3422,896.86002,-0.00667
3423,894.93129,-0.00872
3424,893.00255,-0.01102
3425,891.07382,-0.01341
3426,889.14509,-0.01549
3427,887.21636,-0.01731
3428,885.28763,-0.01922
3429,883.3589,-0.02111
3430,881.43017,-0.02277
3431,879.50144,-0.0244
3432,877.5727,-0.02602
3433,875.64397,-0.02746
3434,873.71524,-0.02877
3435,871.78651,-0.02999
3436,869.85778,-0.03104
3437,867.92905,-0.03205
3438,866.00032,-0.03312
3439,864.07159,-0.03416
3440,862.14286,-0.03501
3441,860.21412,-0.03553
3442,858.28539,-0.03582
3443,856.35666,-0.03611
3444,854.42793,-0.03631
3445,852.4992,-0.03622
3446,850.57047,-0.03595
3447,848.64174,-0.03546
3448,846.71301,-0.03454
3449,844.78427,-0.03321
3450,842.85554,-0.03157
3451,840.92681,-0.02961
3452,838.99808,-0.02717
3453,837.06935,-0.02427
3454,835.14062,-0.02135
3455,833.21189,-0.01853
3456,831.28316,-0.01555
3457,829.35442,-0.01228
3458,827.42569,-0.00899
3459,825.49696,-0.00601
3460,823.56823,-0.00336
3461,821.6395,-0.00083
3462,819.71077,0.00187
3463,817.78204,0.00478
3464,815.85331,0.00756
3465,813.92457,0.00994
3466,811.99584,0.0121
3467,810.06711,0.01425
3468,808.13838,0.01639
3469,806.20965,0.01857
3470,804.28092,0.02069
3471,802.35219,0.02262
3472,800.42346,0.02439
3473,798.49472,0.02571
3474,796.56599,0.02631
3475,794.63726,0.02656
3476,792.70853,0.02701
3477,790.7798,0.02747
3478,788.85107,0.02723
3479,786.92234,0.02609
3480,784.99361,0.02441
3481,783.06488,0.02227
3482,781.13614,0.01955
3483,779.20741,0.01654
3484,777.27868,0.01361
3485,775.34995,0.01065
3486,773.42122,0.00753
3487,771.49249,0.00476
3488,769.56376,0.00298
3489,767.63503,0.00202
3490,765.70629,0.00153
3491,763.77756,0.0018
3492,761.84883,0.00165
3493,759.9201,0.00123
3494,757.99137,0.00066
3495,756.06264,0.00013
3496,754.13391,-0.00034
3497,752.20518,-0.00067
3498,750.27644,-0.00059
3499,748.34771,-0.00023
3500,746.41898,1e-05
3501,744.49025,0.00022
3502,742.56152,0.00062
3503,740.63279,0.00086
3504,738.70406,0.0008
3505,736.77533,0.00078
3506,734.84659,0.00108
3507,732.91786,0.00157
3508,730.98913,0.0021
3509,729.0604,0.00272
3510,727.13167,0.00346
3511,725.20294,0.00407
3512,723.27421,0.00397
3513,721.34548,0.00369
3514,719.41674,0.00337
3515,717.48801,0.00292
3516,715.55928,0.0022
3517,713.63055,0.00152
3518,711.70182,0.00126
3519,709.77309,0.00115
3520,707.84436,0.00092
3521,705.91563,0.00091
3522,703.9869,0.00124
3523,702.05816,0.00161
3524,700.12943,0.00177
3525,698.2007,0.00183
3526,696.27197,0.00191
3527,694.34324,0.00169
3528,692.41451,0.00094
3529,690.48578,0.00027
3530,688.55705,0.00029
3531,686.62831,0.00065
3532,684.69958,0.00091
3533,682.77085,0.00111
3534,680.84212,0.0011
3535,678.91339,0.00046
3536,676.98466,-2e-05
3537,675.05593,-0.0001
3538,673.1272,3e-05
3539,671.19846,-0.00044
3540,669.26973,-0.0016
3541,667.341,-0.00164
3542,665.41227,-0.00077
3543,663.48354,-0.00091
3544,661.55481,-0.00146
3545,659.62608,-0.00111
3546,657.69735,-2e-05
3547,655.76861,0.0011
3548,653.83988,0.00206
3549,651.91115,0.00292
3550,649.98242,0.00371
3551,648.05369,0.00452
3552,646.12496,0.00534
3553,644.19623,0.00591
3554,642.2675,0.00597
3555,640.33876,0.00552
3556,638.41003,0.00468
3557,636.4813,0.0036
3558,634.55257,0.00245
3559,632.62384,0.00136
3560,630.69511,0.0004
3561,628.76638,-0.00036
3562,626.83765,-0.00068
3563,624.90892,-0.001
3564,622.98018,-0.00121
3565,621.05145,-0.00083
3566,619.12272,3e-05
3567,617.19399,0.00121
3568,615.26526,0.00293
3569,613.33653,0.00474
3570,611.4078,0.00594
3571,609.47907,0.00695
3572,607.55033,0.0083
3573,605.6216,0.00923
3574,603.69287,0.00923
3575,601.76414,0.00904
3576,599.83541,0.00938
3577,597.90668,0.01004
3578,595.97795,0.01056
3579,594.04922,0.0108
3580,592.12048,0.01096
3581,590.19175,0.01095
3582,588.26302,0.01054
3583,586.33429,0.00973
3584,584.40556,0.00854
3585,582.47683,0.00716
3586,580.5481,0.00592
3587,578.61937,0.00484
3588,576.69063,0.00393
3589,574.7619,0.00329
3590,572.83317,0.00249
3591,570.90444,0.00097
3592,568.97571,-0.00226
3593,567.04698,-0.00525
3594,565.11825,-0.00802
3595,563.18952,-0.01058
3596,561.26078,-0.01282
3597,559.33205,-0.01547
3598,557.40332,-0.01847
3599,555.47459,-0.02065
3600,553.54586,-0.02199
3601,551.61713,-0.02346
3602,549.6884,-0.02491
3603,547.75967,-0.02556
3604,545.83094,-0.02573
3605,543.9022,-0.02661
3606,541.97347,-0.02834
3607,540.04474,-0.02962
3608,538.11601,-0.0304
3609,536.18728,-0.03223
3610,534.25855,-0.03545
3611,532.32982,-0.03899
3612,530.40109,-0.04213
3613,528.47235,-0.04503
3614,526.54362,-0.0482
3615,524.61489,-0.05137
3616,522.68616,-0.05422
3617,520.75743,-0.05662
3618,518.8287,-0.0584
3619,516.89997,-0.05961
3620,514.97124,-0.06079
3621,513.0425,-0.06231
3622,511.11377,-0.06321
3623,509.18504,-0.06267
3624,507.25631,-0.06125
3625,505.32758,-0.05958
3626,503.39885,-0.058
3627,501.47012,-0.05652
3628,499.54139,-0.05525
3629,497.61265,-0.05355
3630,495.68392,-0.05026
3631,493.75519,-0.04579
3632,491.82646,-0.04138
3633,489.89773,-0.03788
3634,487.969,-0.03543
3635,486.04027,-0.03314
3636,484.11154,-0.02943
3637,482.1828,-0.0241
3638,480.25407,-0.01877
3639,478.32534,-0.01422
3640,476.39661,-0.0105
3641,474.46788,-0.00723
3642,472.53915,-0.00271
3643,470.61042,0.00282
3644,468.68169,0.0062
3645,466.75296,0.00602
3646,464.82422,0.00435
3647,462.89549,0.00419
3648,460.96676,0.00486
3649,459.03803,0.00445
3650,457.1093,0.00216
3651,455.18057,0.00136
3652,453.25184,0.00215
3653,451.32311,0.00392
3654,449.39437,0.00614
3655,447.46564,0.00729
3656,445.53691,0.00663
3657,443.60818,0.00462
3658,441.67945,0.00265
3659,439.75072,0.00195
3660,437.82199,0.00265
3661,435.89326,0.00503
3662,433.96452,0.009
3663,432.03579,0.01269
3664,430.10706,0.01432
3665,428.17833,0.01342
3666,426.2496,0.00988
3667,424.32087,0.00537
3668,422.39214,0.00464
3669,420.46341,0.00893
3670,418.53467,0.01233
3671,416.60594,0.01129
3672,414.67721,0.01025
3673,412.74848,0.01194
3674,410.81975,0.01393
3675,408.89102,0.01358
3676,406.96229,0.01111
3677,405.03356,0.0079
3678,403.10482,0.00348
3679,401.17609,-0.00098
3680,399.24736,-0.00118
3681,397.31863,0.0034
3682,395.3899,0.00838
3683,393.46117,0.01207
3684,391.53244,0.01581
3685,389.60371,0.01751
3686,387.67498,0.01237
3687,385.74624,0.00432
3688,383.81751,0.00393
3689,381.88878,0.01031
3690,379.96005,0.02006
3691,378.03132,0.0373
3692,376.10259,0.05217
3693,374.17386,0.0476
3694,372.24513,0.03098
3695,370.31639,0.01512
3696,368.38766,0.00029
